account_id,observation_month,watchlist_rank,predicted_probability,target_deterioration_6m,months_to_deterioration,reason_feature_1,reason_value_1,reason_shap_1,reason_1,reason_feature_2,reason_value_2,reason_shap_2,reason_2,reason_feature_3,reason_value_3,reason_shap_3,reason_3
ACC001542,2022-04-30,59,1.0,1,4.0,utilization_std_3m,0.1181068301722362,0.9792757630348206,Utilisation volatility is elevated (utilization_std_3m=0.118),utilization_change_1m,0.1159,0.8487079739570618,Utilisation increased recently (utilization_change_1m=0.116),cash_buffer_months,2.596,0.6815856695175171,Cash buffer is thin or deteriorating (cash_buffer_months=2.596)
ACC001551,2022-04-30,60,1.0,1,4.0,utilization_std_3m,0.1367330367297287,0.9785230755805969,Utilisation volatility is elevated (utilization_std_3m=0.137),utilization_change_1m,0.1243,0.8514405488967896,Utilisation increased recently (utilization_change_1m=0.124),utilization_std_6m,0.1552020843932194,0.6465463042259216,Utilisation volatility is elevated (utilization_std_6m=0.155)
ACC001579,2022-04-30,61,1.0,1,2.0,cash_buffer_months,1.945,0.9195317625999451,Cash buffer is thin or deteriorating (cash_buffer_months=1.945),utilization_std_3m,0.1456001831500678,0.8450916409492493,Utilisation volatility is elevated (utilization_std_3m=0.146),utilization_change_1m,0.146,0.793205976486206,Utilisation increased recently (utilization_change_1m=0.146)
ACC001658,2022-04-30,62,1.0,1,6.0,cash_buffer_months,1.825,0.8788151144981384,Cash buffer is thin or deteriorating (cash_buffer_months=1.825),utilization_change_1m,0.1038,0.8744444251060486,Utilisation increased recently (utilization_change_1m=0.104),payment_to_balance,0.0346654737577689,0.4558659791946411,Payment relative to balance is weak (payment_to_balance=0.035)
ACC001666,2022-04-30,63,1.0,1,3.0,cash_buffer_months,1.977,0.9414041042327881,Cash buffer is thin or deteriorating (cash_buffer_months=1.977),utilization_std_3m,0.1272800979467462,0.8738356828689575,Utilisation volatility is elevated (utilization_std_3m=0.127),utilization_change_1m,0.1626999999999999,0.8012839555740356,Utilisation increased recently (utilization_change_1m=0.163)
ACC001675,2022-04-30,64,1.0,1,1.0,utilization_std_3m,0.1437883282235847,0.9621081948280334,Utilisation volatility is elevated (utilization_std_3m=0.144),cash_buffer_months,1.489,0.8471081256866455,Cash buffer is thin or deteriorating (cash_buffer_months=1.489),utilization_change_1m,0.138,0.8398739099502563,Utilisation increased recently (utilization_change_1m=0.138)
ACC001724,2022-04-30,65,1.0,1,3.0,cash_buffer_months,1.233,0.9559903144836426,Cash buffer is thin or deteriorating (cash_buffer_months=1.233),utilization_std_3m,0.1443634764520911,0.8533164262771606,Utilisation volatility is elevated (utilization_std_3m=0.144),utilization_change_1m,0.1592000000000001,0.7688555717468262,Utilisation increased recently (utilization_change_1m=0.159)
ACC001752,2022-04-30,66,1.0,1,2.0,utilization_std_3m,0.1132211258261165,0.9209287166595459,Utilisation volatility is elevated (utilization_std_3m=0.113),utilization_change_1m,0.1061999999999999,0.8201993107795715,Utilisation increased recently (utilization_change_1m=0.106),cash_buffer_months,2.494,0.7293186783790588,Cash buffer is thin or deteriorating (cash_buffer_months=2.494)
ACC001827,2022-04-30,67,1.0,1,1.0,cash_buffer_months,1.191,1.2570431232452393,Cash buffer is thin or deteriorating (cash_buffer_months=1.191),utilization_std_6m,0.1356518878109212,0.6353692412376404,Utilisation volatility is elevated (utilization_std_6m=0.136),payment_to_balance,0.0150096644694454,0.5660404562950134,Payment relative to balance is weak (payment_to_balance=0.015)
ACC001878,2022-04-30,68,1.0,1,3.0,cash_buffer_months,1.019,1.0048235654830933,Cash buffer is thin or deteriorating (cash_buffer_months=1.019),utilization_std_6m,0.1297425296500723,0.5611852407455444,Utilisation volatility is elevated (utilization_std_6m=0.130),utilization_std_3m,0.083582713523791,0.5493501424789429,Utilisation volatility is elevated (utilization_std_3m=0.084)
ACC001923,2022-04-30,69,1.0,1,4.0,utilization_std_3m,0.1295261492260665,0.8381481766700745,Utilisation volatility is elevated (utilization_std_3m=0.130),utilization_change_1m,0.1613,0.8011942505836487,Utilisation increased recently (utilization_change_1m=0.161),cash_buffer_months,2.612,0.7576276063919067,Cash buffer is thin or deteriorating (cash_buffer_months=2.612)
ACC001965,2022-04-30,70,1.0,1,5.0,cash_buffer_months,1.711,0.9863770008087158,Cash buffer is thin or deteriorating (cash_buffer_months=1.711),utilization_std_3m,0.0895712193359749,0.8718002438545227,Utilisation volatility is elevated (utilization_std_3m=0.090),utilization_change_1m,0.1235999999999999,0.7756994962692261,Utilisation increased recently (utilization_change_1m=0.124)
ACC001968,2022-04-30,71,1.0,1,4.0,cash_buffer_months,2.093,0.9437114596366882,Cash buffer is thin or deteriorating (cash_buffer_months=2.093),utilization_std_3m,0.0900461548318417,0.8785563707351685,Utilisation volatility is elevated (utilization_std_3m=0.090),utilization_change_1m,0.1523999999999999,0.851625382900238,Utilisation increased recently (utilization_change_1m=0.152)
ACC002041,2022-04-30,72,1.0,1,4.0,utilization_std_3m,0.145341024261332,0.9478766322135925,Utilisation volatility is elevated (utilization_std_3m=0.145),cash_buffer_months,1.611,0.9289740324020386,Cash buffer is thin or deteriorating (cash_buffer_months=1.611),utilization_change_1m,0.1729999999999999,0.8938670754432678,Utilisation increased recently (utilization_change_1m=0.173)
ACC002084,2022-04-30,73,1.0,1,5.0,cash_buffer_months,1.468,0.9678500294685364,Cash buffer is thin or deteriorating (cash_buffer_months=1.468),payment_to_balance,0.0310957939708542,0.6047046780586243,Payment relative to balance is weak (payment_to_balance=0.031),utilization_std_3m,0.0829067146456385,0.5769138336181641,Utilisation volatility is elevated (utilization_std_3m=0.083)
ACC002085,2022-04-30,74,1.0,1,3.0,utilization_change_1m,0.2140999999999999,1.0147796869277954,Utilisation increased recently (utilization_change_1m=0.214),utilization_std_3m,0.1710391865431232,0.8569335341453552,Utilisation volatility is elevated (utilization_std_3m=0.171),cash_buffer_months,2.256,0.8535327911376953,Cash buffer is thin or deteriorating (cash_buffer_months=2.256)
ACC002111,2022-04-30,75,1.0,1,1.0,prior_30_plus_count_12m,1.0,1.1636912822723389,Prior delinquency history contributes (prior_30_plus_count_12m=1.000),utilization_std_3m,0.0826547235996413,0.6378262042999268,Utilisation volatility is elevated (utilization_std_3m=0.083),utilization_std_6m,0.0980339414012655,0.43309035897254944,Utilisation volatility is elevated (utilization_std_6m=0.098)
ACC002175,2022-04-30,76,1.0,1,4.0,utilization_std_3m,0.1463615500510067,0.9206374287605286,Utilisation volatility is elevated (utilization_std_3m=0.146),utilization_change_1m,0.193,0.8268039226531982,Utilisation increased recently (utilization_change_1m=0.193),cash_buffer_months,2.514,0.7225319743156433,Cash buffer is thin or deteriorating (cash_buffer_months=2.514)
ACC002180,2022-04-30,77,1.0,1,2.0,cash_buffer_months,1.787,1.2489501237869263,Cash buffer is thin or deteriorating (cash_buffer_months=1.787),payment_to_balance,0.0102903181838833,0.5800924301147461,Payment relative to balance is weak (payment_to_balance=0.010),payment_to_due_ratio,0.2287,0.4585769772529602,Payment coverage is high (payment_to_due_ratio=0.229)
ACC002214,2022-04-30,78,1.0,1,2.0,utilization_std_3m,0.1347858672116627,0.9266456365585327,Utilisation volatility is elevated (utilization_std_3m=0.135),cash_buffer_months,1.339,0.9074246883392334,Cash buffer is thin or deteriorating (cash_buffer_months=1.339),utilization_change_1m,0.1027,0.7179030776023865,Utilisation increased recently (utilization_change_1m=0.103)
ACC002237,2022-04-30,79,1.0,1,4.0,utilization_std_3m,0.1417397968109169,0.921014666557312,Utilisation volatility is elevated (utilization_std_3m=0.142),cash_buffer_months,2.228,0.8695799708366394,Cash buffer is thin or deteriorating (cash_buffer_months=2.228),utilization_change_1m,0.1833999999999999,0.8241490125656128,Utilisation increased recently (utilization_change_1m=0.183)
ACC002280,2022-04-30,80,1.0,1,1.0,cash_buffer_months,1.388,1.1717315912246704,Cash buffer is thin or deteriorating (cash_buffer_months=1.388),utilization_std_6m,0.1576933405907385,0.5773711800575256,Utilisation volatility is elevated (utilization_std_6m=0.158),payment_to_balance,0.0083994866303909,0.5614010095596313,Payment relative to balance is weak (payment_to_balance=0.008)
ACC002294,2022-04-30,81,1.0,1,3.0,cash_buffer_months,2.058,0.9365717768669128,Cash buffer is thin or deteriorating (cash_buffer_months=2.058),utilization_std_3m,0.105893924912307,0.8683267831802368,Utilisation volatility is elevated (utilization_std_3m=0.106),utilization_change_1m,0.1477,0.8166610598564148,Utilisation increased recently (utilization_change_1m=0.148)
ACC002312,2022-04-30,82,1.0,1,1.0,cash_buffer_months,1.064,1.2455857992172241,Cash buffer is thin or deteriorating (cash_buffer_months=1.064),utilization_std_6m,0.1686689617762155,0.6055286526679993,Utilisation volatility is elevated (utilization_std_6m=0.169),payment_to_balance,0.0205084364830527,0.5722215175628662,Payment relative to balance is weak (payment_to_balance=0.021)
ACC002351,2022-04-30,83,1.0,1,1.0,cash_buffer_months,1.367,0.9223155975341797,Cash buffer is thin or deteriorating (cash_buffer_months=1.367),utilization_std_3m,0.1154329386844742,0.8568203449249268,Utilisation volatility is elevated (utilization_std_3m=0.115),utilization_change_1m,0.1322999999999998,0.7287487387657166,Utilisation increased recently (utilization_change_1m=0.132)
ACC002354,2022-04-30,84,1.0,1,1.0,cash_buffer_months,1.725,0.9068284630775452,Cash buffer is thin or deteriorating (cash_buffer_months=1.725),utilization_std_3m,0.1476415591898163,0.9037941098213196,Utilisation volatility is elevated (utilization_std_3m=0.148),utilization_change_1m,0.1263,0.6989184021949768,Utilisation increased recently (utilization_change_1m=0.126)
ACC002359,2022-04-30,85,1.0,1,6.0,cash_buffer_months,2.097,0.9215452671051025,Cash buffer is thin or deteriorating (cash_buffer_months=2.097),utilization_std_3m,0.0943785462909867,0.781080961227417,Utilisation volatility is elevated (utilization_std_3m=0.094),utilization_change_1m,0.1432,0.6669209599494934,Utilisation increased recently (utilization_change_1m=0.143)
ACC002365,2022-04-30,86,1.0,1,4.0,cash_buffer_months,0.964,0.965660810470581,Cash buffer is thin or deteriorating (cash_buffer_months=0.964),utilization_std_3m,0.1078605735815147,0.8030683398246765,Utilisation volatility is elevated (utilization_std_3m=0.108),utilization_change_1m,0.1271,0.7751904129981995,Utilisation increased recently (utilization_change_1m=0.127)
ACC002414,2022-04-30,87,1.0,1,5.0,utilization_std_3m,0.0865273945060175,0.8277420997619629,Utilisation volatility is elevated (utilization_std_3m=0.087),utilization_change_1m,0.1439,0.787565290927887,Utilisation increased recently (utilization_change_1m=0.144),cash_buffer_months,2.55,0.709977388381958,Cash buffer is thin or deteriorating (cash_buffer_months=2.550)
ACC002462,2022-04-30,88,1.0,1,1.0,cash_buffer_months,0.918,0.9380513429641724,Cash buffer is thin or deteriorating (cash_buffer_months=0.918),utilization_std_3m,0.1751808303820181,0.8801983594894409,Utilisation volatility is elevated (utilization_std_3m=0.175),utilization_change_1m,0.2187,0.7977162599563599,Utilisation increased recently (utilization_change_1m=0.219)
ACC000118,2022-04-30,89,0.99722487,1,5.0,utilization_change_1m,0.1333999999999999,0.9666492938995361,Utilisation increased recently (utilization_change_1m=0.133),utilization_std_3m,0.1065874758121238,0.8350659012794495,Utilisation volatility is elevated (utilization_std_3m=0.107),utilization_std_6m,0.1267246411187129,0.579404354095459,Utilisation volatility is elevated (utilization_std_6m=0.127)
ACC000139,2022-04-30,90,0.98876405,1,5.0,cash_buffer_months,1.461,1.2629591226577759,Cash buffer is thin or deteriorating (cash_buffer_months=1.461),payment_to_balance,0.0216074411087684,0.602076530456543,Payment relative to balance is weak (payment_to_balance=0.022),payment_to_due_ratio,0.4802,0.47653505206108093,Payment coverage is high (payment_to_due_ratio=0.480)
ACC000164,2022-04-30,91,0.98876405,0,,utilization_change_1m,0.1060999999999999,0.8929919600486755,Utilisation increased recently (utilization_change_1m=0.106),payment_to_balance,0.0337438550497826,0.47199368476867676,Payment relative to balance is weak (payment_to_balance=0.034),payment_to_due_ratio,0.7499,0.258309930562973,Payment coverage is high (payment_to_due_ratio=0.750)
ACC000216,2022-04-30,92,0.98876405,0,,cash_buffer_months,1.968,0.9065260291099548,Cash buffer is thin or deteriorating (cash_buffer_months=1.968),payment_to_balance,0.0339878327013367,0.5084317922592163,Payment relative to balance is weak (payment_to_balance=0.034),utilization_std_6m,0.1080172331929805,0.4399854838848114,Utilisation volatility is elevated (utilization_std_6m=0.108)
ACC000365,2022-04-30,93,0.98876405,1,5.0,cash_buffer_months,2.334,0.8883897662162781,Cash buffer is thin or deteriorating (cash_buffer_months=2.334),utilization_change_1m,0.1648,0.7957406640052795,Utilisation increased recently (utilization_change_1m=0.165),utilization_std_3m,0.1289058700499452,0.7905317544937134,Utilisation volatility is elevated (utilization_std_3m=0.129)
ACC000508,2022-04-30,94,0.98876405,1,4.0,utilization_std_3m,0.0887564645532932,0.8651246428489685,Utilisation volatility is elevated (utilization_std_3m=0.089),utilization_change_1m,0.1189,0.8477055430412292,Utilisation increased recently (utilization_change_1m=0.119),utilization_std_6m,0.1170447336135491,0.6436554789543152,Utilisation volatility is elevated (utilization_std_6m=0.117)
ACC000514,2022-04-30,95,0.98876405,0,,utilization_change_1m,0.0978,0.8355293273925781,Utilisation increased recently (utilization_change_1m=0.098),cash_buffer_months,2.578,0.797258198261261,Cash buffer is thin or deteriorating (cash_buffer_months=2.578),payment_to_balance,0.0282432310003434,0.4486779570579529,Payment relative to balance is weak (payment_to_balance=0.028)
ACC000604,2022-04-30,96,0.98876405,0,,cash_buffer_months,2.363,0.8170903325080872,Cash buffer is thin or deteriorating (cash_buffer_months=2.363),utilization_std_3m,0.0819149762456984,0.7050032615661621,Utilisation volatility is elevated (utilization_std_3m=0.082),utilization_std_6m,0.1154927299299253,0.5714892745018005,Utilisation volatility is elevated (utilization_std_6m=0.115)
ACC000605,2022-04-30,97,0.98876405,1,5.0,utilization_change_1m,0.0929999999999999,0.719750702381134,Utilisation increased recently (utilization_change_1m=0.093),utilization_std_3m,0.0846423849695491,0.6499855518341064,Utilisation volatility is elevated (utilization_std_3m=0.085),cash_buffer_months,2.802,0.39727288484573364,Cash buffer is thin or deteriorating (cash_buffer_months=2.802)
ACC000651,2022-04-30,98,0.98876405,0,,utilization_change_1m,0.1023999999999999,1.0029195547103882,Utilisation increased recently (utilization_change_1m=0.102),payment_to_balance,0.0317021184981054,0.5517045855522156,Payment relative to balance is weak (payment_to_balance=0.032),utilization_std_3m,0.0715632121507503,0.48714679479599,Utilisation volatility is elevated (utilization_std_3m=0.072)
ACC000714,2022-04-30,99,0.98876405,0,,utilization_std_3m,0.0885890136153086,1.0074920654296875,Utilisation volatility is elevated (utilization_std_3m=0.089),utilization_change_1m,0.1042,0.9665653109550476,Utilisation increased recently (utilization_change_1m=0.104),payment_to_balance,0.0363133874683555,0.4268263280391693,Payment relative to balance is weak (payment_to_balance=0.036)
ACC000753,2022-04-30,100,0.98876405,1,4.0,cash_buffer_months,1.639,1.0447213649749756,Cash buffer is thin or deteriorating (cash_buffer_months=1.639),payment_to_balance,0.0170931339404711,0.5355460047721863,Payment relative to balance is weak (payment_to_balance=0.017),payment_to_due_ratio,0.3798,0.42689409852027893,Payment coverage is high (payment_to_due_ratio=0.380)
ACC000015,2022-05-31,1,1.0,1,2.0,cash_buffer_months,1.464,0.9077785611152649,Cash buffer is thin or deteriorating (cash_buffer_months=1.464),utilization_std_3m,0.1744864560168879,0.8716098070144653,Utilisation volatility is elevated (utilization_std_3m=0.174),utilization_change_1m,0.1863,0.7832529544830322,Utilisation increased recently (utilization_change_1m=0.186)
